,Sector,FlightTime,SG,Burnoff,FAF,DOW,ZFW,Dist,realDist,TOwt,AvgWind,ISADev,Year,Month,Date,LW,Category,Mach,M,tripFuel,calFuel,errFuel,calDist,errDist,initialClimbAlt,initialClimbW
520,HKG JFK,15.4,78400,128100,8600,177354,213230,7667,7405.2,349330,17,6,2017,7,3,221830,Long,0.817015989515072,0.754269577028996,127500,120579.480615399,-5.42785834086376,,,,
521,HKG JFK,15.73333333,78300,131800,7000,176191,213161,8156,7495.2,351161,42,8,2017,7,4,220161,Long,0.809425657160639,0.785377259092167,131000,129072.594222594,-1.47130212015735,,,,
522,HKG JFK,15.73333333,78300,129900,8700,176942,212076,8156,7510.933333,350176,41,8,2017,7,4,220776,Long,0.811124739729447,0.785377259092167,129400,129548.811693902,0.115001309042939,,,,
523,HKG JFK,15.73333333,78300,131100,8000,176829,212682,8156,7526.666667,351182,40,8,2017,7,4,220682,Long,0.812823822298254,0.785377259092167,130500,129673.71974293,-0.633164947946729,,,,
524,HKG JFK,15.66666667,78500,130100,9700,176700,212020,8199,7525.333333,351220,43,8,2017,7,5,221720,Long,0.816138043925585,0.792877569374179,129500,131790.406658849,1.76865379061686,,,,
525,HKG JFK,15.75,78500,131000,8800,176052,211002,8140,7462.75,349902,43,8,2017,7,5,219802,Long,0.805068472404252,0.78300709160096,130100,128487.859639836,-1.2391547733772,,,,
526,HKG JFK,15.6,78100,128100,9400,176594,208750,8140,7500.4,345650,41,8,2017,7,5,218150,Long,0.816910185838626,0.790536005943277,127500,127591.602806565,0.071845338482302,,,,
527,HKG JFK,15.88333333,78200,131800,9300,176782,210796,8081,7588.616667,351196,31,8,2017,7,6,220096,Long,0.811774583582939,0.770806388152856,131100,127513.23293714,-2.73590164977908,,,,
528,HKG JFK,15.75,78000,131300,9700,176840,209253,8081,7592.75,349553,31,8,2017,7,6,218953,Long,0.819092645988059,0.777331733074614,130600,127254.45581692,-2.56167242196004,,,,
529,HKG JFK,15.83333333,78200,130600,9300,177049,210524,8081,7606,349824,30,8,2017,7,6,219824,Long,0.816203496078266,0.77324051358964,130000,127641.482046774,-1.81424457940431,,,,
530,HKG JFK,15.8,78100,132400,7000,176110,211731,8120,7551.2,350631,36,9,2017,7,7,218731,Long,0.812032423644176,0.778611458844017,131900,127230.546314491,-3.54014684269093,,,,
531,HKG JFK,15.71666667,78100,128100,8700,175848,207001,8120,7507.05,343101,39,8,2017,7,7,215701,Long,0.811565077109589,0.782739833327233,127400,124970.314358726,-1.90713158655731,,,,
532,HKG JFK,15.83333333,78100,132800,7300,176892,211743,8120,7502.5,351143,39,8,2017,7,7,219043,Long,0.805096861603048,0.776972276988971,132100,127508.831366879,-3.47552508184814,,,,
533,HKG JFK,14.76666667,78300,123800,11200,177130,214505,7433,7152.433333,349205,19,8,2017,7,8,225705,Long,0.822973462643728,0.762611780643973,123500,119315.614006618,-3.38816679626077,,,,
534,HKG JFK,15.71666667,78000,130100,10100,176377,209987,8150,7584.2,349587,36,8,2017,7,8,220087,Long,0.819905536505517,0.785631729263171,129500,129781.853557127,0.21764753446103,,,,
535,HKG JFK,16.28333333,77600,134200,6000,177057,211814,8150,7547.516667,351214,37,7,2017,7,8,217814,Long,0.787544770252871,0.75829142375021,133400,129601.989596855,-2.84708426022849,,,,
536,HKG JFK,14.6,78500,122900,10200,176539,215975,7445,6992.4,348575,31,8,2017,7,9,226175,Long,0.813744174940304,0.77256262665565,122400,118948.012040299,-2.82025160106276,,,,
537,HKG JFK,15.21666667,78600,127400,6000,176467,218034,7440,7044.366667,350934,26,8,2017,7,9,224034,Long,0.786569152827052,0.740756134893213,126900,119728.689754197,-5.65115070591217,,,,
538,HKG JFK,14.81666667,79000,127100,7900,176829,215473,7439,7053.766667,349873,26,8,2017,7,9,223373,Long,0.808881798757529,0.760651798902796,126500,116639.494675756,-7.79486586896779,,,,
539,HKG JFK,15.75,79000,130300,9200,177434,212421,8076,7524.75,351221,35,8,2017,7,10,221621,Long,0.811756924421145,0.776850770487636,129600,128670.2224308,-0.71742096388927,,,,
540,HKG JFK,15.95,78800,131000,7100,175767,213687,8076,7517.75,351187,35,8,2017,7,10,220787,Long,0.800832475338644,0.767109694995628,130400,128300.154692581,-1.61031081857282,,,,
541,HKG JFK,15.96666667,78500,131500,6300,177142,213532,8076,7533.133333,350732,34,8,2017,7,10,219832,Long,0.801633540645315,0.766308954026674,130900,127431.243056701,-2.64992891008299,,,,
542,HKG JFK,15.75,78500,131200,10000,176865,210605,8075,7618.25,351105,29,7,2017,7,11,220605,Long,0.821843541575652,0.77675457797024,130500,128864.074191595,-1.25358299494674,,,,
543,HKG JFK,15.93333333,78500,129900,9000,176910,207791,8066,7588,345891,30,8,2017,7,11,216791,Long,0.809161414329113,0.76696125415776,129100,124589.850144953,-3.49353203334417,,,,
544,HKG JFK,16.01666667,78300,132400,7400,176942,211875,8066,7601.516667,350875,29,8,2017,7,11,219275,Long,0.806385294192275,0.762970820675163,131600,126435.421061627,-3.92445208083089,,,,
545,HKG JFK,14.25,78300,120000,9000,177385,218239,7265,6837.5,346739,30,7,2017,7,12,227239,Long,0.815261548366328,0.772400600867066,119500,116069.978767571,-2.87031065475229,,,,
546,HKG JFK,14.35,78000,117100,10100,177049,212450,7302,6842.8,339050,32,8,2017,7,12,222550,Long,0.810207818943196,0.770924372952476,116500,113118.795583711,-2.90232138737245,,,,
547,HKG JFK,14.5,78000,117400,8800,176167,209928,7296,6832,335428,32,7,2017,7,12,218728,Long,0.800560835178741,0.762322383377527,116700,110769.707100488,-5.0816562977824,,,,
548,HKG JFK,14.91666667,78300,123700,9400,176159,213127,7364,7080.583333,345627,19,7,2017,7,13,222527,Long,0.806513679275427,0.747934977158334,123100,114404.897368418,-7.06344649194284,,,,
549,HKG JFK,15.95,78000,128300,7400,176781,208948,7783,7527.8,343948,16,7,2017,7,13,216348,Long,0.801903057145322,0.739278696898337,127600,118649.628947908,-7.01439737624777,,,,
550,HKG JFK,15.55,78000,129800,10500,176829,210456,7783,7518.65,350156,17,7,2017,7,13,220956,Long,0.82153100681436,0.758295512252635,129200,122869.727698959,-4.89959156427292,,,,
551,HKG JFK,15.65,78300,131300,9800,176110,210807,7789,7538.6,351307,16,8,2017,7,14,220607,Long,0.818447530556614,0.754031016512611,130700,122339.198277291,-6.39694087429883,,,,
552,HKG JFK,15.56666667,78300,126900,14200,176539,201980,7789,7508.8,342680,18,8,2017,7,14,216180,Long,0.819576307697646,0.758067584961165,126500,119135.019478007,-5.82211898971755,,,,
553,HKG JFK,14.13333333,78300,124000,17100,177057,208258,7364,6968.266667,348758,28,8,2017,7,14,225358,Long,0.837711822954164,0.789388920830394,123400,121112.057024162,-1.85408669030618,,,,
554,HKG JFK,15.73333333,78300,130200,8900,176942,212493,7789,7521.533333,350893,17,7,2017,7,15,221393,Long,0.812269460604272,0.750037208321345,129500,122412.224512448,-5.47318570467325,,,,
555,HKG JFK,15.58333333,78600,128400,8100,177142,212226,7789,7492.916667,348126,19,8,2017,7,15,220326,Long,0.816967963680652,0.757256817814752,127800,121961.218011247,-4.56868700215376,,,,
556,HKG JFK,15.5,78300,127500,9700,175744,209555,7789,7494.5,346055,19,8,2017,7,15,219255,Long,0.82153382657591,0.761328090865959,126800,121681.87714816,-4.03637448883307,,,,
557,HKG JFK,15.6,78100,131300,8500,176902,212195,7783,7486.6,351095,19,8,2017,7,16,220695,Long,0.815407151258527,0.755865077918492,130400,121973.221897182,-6.46225314633279,,,,
558,HKG JFK,15.33333333,78200,128600,10000,176937,213071,7799,7431,350971,24,8,2017,7,16,223071,Long,0.823427124240523,0.770591460813967,127900,125154.022657788,-2.14697212057208,,,,
559,HKG JFK,15.23333333,78200,128800,9900,176549,213389,7799,7402.933333,351289,26,8,2017,7,16,223289,Long,0.825702077961208,0.775650048085187,128000,125668.433038499,-1.82153668867234,,,,
560,HKG JFK,15.13333333,78500,128600,8500,176458,214846,7799,7284.466667,351146,34,9,2017,7,17,223346,Long,0.817857511408162,0.780775488932694,127800,124655.582750277,-2.46042038319516,,,,
561,HKG JFK,15.18333333,78300,128500,8800,176297,214116,7818,7332.133333,351016,32,9,2017,7,17,222916,Long,0.820498349621569,0.780100198244337,128100,125036.21334523,-2.39171479685398,,,,
562,HKG JFK,15.03333333,78100,129300,7400,176967,213920,7812,7345.966667,350020,31,9,2017,7,17,221320,Long,0.830248597604179,0.78727923395609,128700,125120.396360225,-2.78135480946002,,,,
563,HKG JFK,15.13333333,78600,127100,9700,176539,209195,7789,7304.733333,345795,32,9,2017,7,18,218895,Long,0.820132934759974,0.779774366367067,126900,121225.469503551,-4.47165523754832,,,,
564,HKG JFK,15.53333333,78600,128600,8800,176942,212351,7789,7307.466667,349351,31,9,2017,7,18,221151,Long,0.799312611908624,0.759694339761031,128200,122639.756134358,-4.33716370174898,,,,
565,HKG JFK,15.41666667,78200,128000,8300,176829,210328,7789,7311.083333,346128,31,9,2017,7,18,218628,Long,0.805760059323443,0.765443377678112,127500,120207.177499146,-5.71986078498351,,,,
566,HKG JFK,15.26666667,78000,127500,8700,177726,215097,7789,7315.733333,350797,31,8,2017,7,19,223797,Long,0.814194431123576,0.77296410955322,127000,124448.429975986,-2.00911025512938,,,,
567,HKG JFK,15.55,78200,128800,9800,176167,211206,7818,7367.05,349006,29,8,2017,7,19,221006,Long,0.804966317590489,0.761705552459347,128000,122560.346127883,-4.24972958759171,,,,
568,HKG JFK,15.51666667,78200,130600,9400,176919,211767,8124,7503.333333,351067,40,9,2017,7,19,221167,Long,0.821618659827226,0.793219409818733,129900,130370.706662724,0.36236078731624,,,,
569,HKG JFK,15.6,78400,130100,8700,176700,213257,8132,7492.4,351057,41,8,2017,7,20,221957,Long,0.816038861444366,0.789759066379696,129100,130515.345401641,1.09631711978364,,,,
570,HKG JFK,15.81666667,78500,131500,7100,177049,212384,8062,7508.416667,350484,35,9,2017,7,20,219484,Long,0.806580814001413,0.772235354005504,131000,126419.146496204,-3.49683473572205,,,,
571,HKG JFK,15.6,78600,130900,8000,176142,212739,8062,7531.6,350939,34,9,2017,7,20,220739,Long,0.820308350976241,0.782960845198366,130200,128478.064413536,-1.32253117239962,,,,
572,HKG JFK,15.68333333,78000,130200,9700,176942,212021,8116,7551.4,351221,36,8,2017,7,21,221721,Long,0.818094714964248,0.784017062088391,129500,130199.026720746,0.53978897354876,,,,
573,HKG JFK,15.81666667,78400,131100,8200,177142,210659,8116,7594.05,349059,33,9,2017,7,21,218859,Long,0.815779851132468,0.777407855756471,130200,127549.2088389,-2.03593791175102,,,,
574,HKG JFK,15.03333333,78300,123400,10100,177057,211233,7659,7208,344133,30,7,2017,7,21,221333,Long,0.814655465111889,0.77186017061824,122800,119821.489559126,-2.42549710168918,,,,
575,HKG JFK,15.11666667,78400,126900,9200,177049,215739,7667,7289.083333,350939,25,7,2017,7,22,224939,Long,0.819278132174967,0.768406933871126,126000,123261.180695447,-2.173666114725,,,,
576,HKG JFK,15.35,78200,128000,9400,176549,211439,7730,7392.3,348439,22,8,2017,7,22,220839,Long,0.818249385888892,0.762944528445108,127600,121264.849728093,-4.96485131027218,,,,
577,HKG JFK,15.35,78200,124400,9700,176937,205616,7730,7392.3,339116,22,8,2017,7,22,215316,Long,0.818249385888892,0.762944528445108,123800,117179.821649085,-5.34747847408312,,,,
578,HKG JFK,15.8,78200,131900,8800,176464,210184,7783,7561.8,350484,14,9,2017,7,23,218984,Long,0.813172314481477,0.746297165539777,131500,120491.419264785,-8.37154428533489,,,,
579,HKG JFK,15.68333333,78200,130600,9300,177000,211575,7783,7532.066667,351075,16,9,2017,7,23,220875,Long,0.816000202969527,0.75184879179817,130200,122167.019348707,-6.16972400252901,,,,
580,HKG JFK,15.66666667,78200,132600,8000,176902,211513,7783,7516.666667,351113,17,9,2017,7,23,219513,Long,0.815198125918398,0.752648630618275,131600,121045.482168529,-8.02015032786588,,,,
581,HKG JFK,15.26666667,78200,126600,10200,177057,211861,7667,7315.866667,347961,23,7,2017,7,24,222061,Long,0.814209270275613,0.760857084085831,125900,120507.492429321,-4.28316725232653,,,,
582,HKG JFK,15.03333333,78000,125300,9800,176549,214752,7513,7152.2,349052,24,7,2017,7,24,224552,Long,0.808348892557934,0.757146554622645,124500,118931.910129453,-4.47236134180481,,,,
583,HKG JFK,15.23333333,78000,125500,9500,177434,212186,7622,7302.1,346286,21,8,2017,7,24,221686,Long,0.814455415439072,0.75804650166756,124600,119306.655722902,-4.24826988531115,,,,
584,HKG JFK,15.11666667,78000,127200,8000,176159,213971,7667,7243.733333,348271,28,7,2017,7,25,221971,Long,0.814180884468544,0.768406933871126,126300,120436.606720746,-4.64243331690767,,,,
585,HKG JFK,14.7,78000,121500,10000,176052,211684,7346,7037.3,342584,21,6,2017,7,25,221684,Long,0.813398215065843,0.757103820845119,120900,113596.801910846,-6.0406932085639,,,,
586,HKG JFK,14.93333333,78000,124500,9600,176167,214254,7356,7057.333333,347654,20,6,2017,7,25,223854,Long,0.802968217749073,0.746288604267904,123800,115371.623629884,-6.80805845728288,,,,
587,HKG JFK,15.6,78000,131100,8600,176630,212017,7783,7502.2,351117,18,9,2017,7,26,220617,Long,0.817106233827335,0.755865077918492,130500,122076.072502639,-6.45511685621569,,,,
588,HKG JFK,15.75,78000,129300,7900,175767,212674,7799,7515.5,348974,18,9,2017,7,26,220574,Long,0.810759050531528,0.750205443169028,128400,122032.476657982,-4.9591303286744,,,,
589,HKG JFK,15.6,78000,129400,8800,176464,209976,7799,7549.4,347576,16,9,2017,7,26,218776,Long,0.82224704775347,0.757418957045653,128800,121616.87209567,-5.57696265864148,,,,
590,HKG JFK,15.66666667,78200,129600,9400,177223,209123,7789,7538.333333,347523,16,9,2017,7,27,218523,Long,0.817547920960227,0.753228855696485,129000,120643.486100146,-6.47791775182457,,,,
591,HKG JFK,15.76666667,78100,129300,9400,176829,206307,8132,7627.466667,344107,32,10,2017,7,27,215707,Long,0.821968011917837,0.781410661707308,128400,126110.371021909,-1.78320013870047,,,,
592,HKG JFK,15.56666667,78200,127100,9600,175744,209872,7789,7508.8,346172,18,9,2017,7,27,219472,Long,0.819576307697646,0.758067584961165,126700,121597.04899145,-4.02758564210759,,,,
593,HKG JFK,15.16666667,78000,128100,8400,177434,215377,7652,7257.666667,351277,26,6,2017,7,28,223777,Long,0.813057687078458,0.764375340755861,127500,121434.677347208,-4.75711580611116,,,,
594,HKG JFK,15.71666667,78000,128200,8300,176548,208406,7789,7506.1,344206,18,9,2017,7,28,216706,Long,0.811462375413655,0.750832581500716,127500,118820.400296534,-6.80752917918942,,,,
595,HKG JFK,15.5,78200,127600,12000,176052,206517,7789,7494.5,345417,19,9,2017,7,28,218517,Long,0.82153382657591,0.761328090865959,126900,121122.160212917,-4.55306523804825,,,,
596,HKG JFK,15.7,78100,130500,9200,176829,211759,7789,7553.5,350959,15,9,2017,7,29,220959,Long,0.817453514871735,0.751629643848558,130000,122503.861281579,-5.76626055263129,,,,
597,HKG JFK,15.2,78000,124900,9900,176142,209987,7730,7304.4,343887,28,8,2017,7,29,219887,Long,0.816498599710285,0.770473586291606,124000,120350.120063732,-2.94345156150622,,,,
598,HKG JFK,15.56666667,77800,129400,8800,176110,209655,7783,7487.233333,346955,19,8,2017,7,29,218455,Long,0.817222332490038,0.757483632526993,128500,120434.664149327,-6.27652595383095,,,,
599,HKG JFK,15.55,78000,129200,8900,176840,213526,7799,7472.45,351026,21,7,2017,7,30,222426,Long,0.816482928699961,0.759854387775703,128600,123772.262473628,-3.75407272657263,,,,
600,HKG JFK,15.68333333,78000,130200,7500,175767,214251,7789,7491.016667,351251,19,8,2017,7,30,221751,Long,0.811552976224742,0.752428400271868,129500,122653.825680737,-5.28662109595596,,,,
601,HKG JFK,15.6,78000,129800,8300,177137,213628,7789,7477,351028,20,8,2017,7,30,221928,Long,0.814361561985415,0.756447782591177,129100,122973.968510246,-4.74518318338838,,,,
602,HKG JFK,15.36666667,77900,129000,9200,176919,213612,7789,7374.1,351012,27,7,2017,7,31,222812,Long,0.815349551048034,0.767933974351144,128200,123757.38416656,-3.46537896524145,,,,
603,HKG JFK,15.36666667,77900,129200,8700,177057,213819,7789,7404.833333,350819,25,7,2017,7,31,222519,Long,0.818747716185648,0.767933974351144,128300,123879.905446406,-3.44512435977687,,,,
604,HKG JFK,15.23333333,77800,127700,9800,176142,214507,7789,7392.933333,351107,26,7,2017,7,31,224307,Long,0.824586706471594,0.774655497440124,126800,126096.263560135,-0.554997192322382,,,,
605,HKG JFK,15.38333333,78000,128800,8400,177137,214680,7789,7373.65,351380,27,7,2017,8,1,223080,Long,0.814416480153015,0.767101976878399,128300,123891.821400784,-3.4358367881651,,,,
606,HKG JFK,15.35,78100,128500,9200,177054,213930,7789,7343.85,351030,29,7,2017,8,1,223130,Long,0.812886483578878,0.768767779050317,127900,123855.734349243,-3.16205289347725,,,,
607,HKG JFK,15.25,78000,128200,9600,176902,214209,7783,7340.75,351309,29,7,2017,8,1,223809,Long,0.817871499473605,0.77321280101826,127500,124687.481825292,-2.2058966076141,,,,
608,HKG JFK,15.73333333,78300,130100,8200,176865,213710,7799,7405.666667,351010,25,6,2017,8,2,221910,Long,0.799756725415572,0.751000152484037,129100,123406.723736546,-4.40997386789609,,,,
609,HKG JFK,15.43333333,78000,129000,10200,176377,212876,7818,7447.6,351176,24,7,2017,8,2,223076,Long,0.819919266240941,0.767463585959032,128100,125092.627241311,-2.34767584597132,,,,
610,HKG JFK,15.51666667,78300,129900,8700,176167,213233,7818,7445.6,351033,24,7,2017,8,2,221933,Long,0.815296831672933,0.763341869271646,129100,123669.763910918,-4.20622470107078,,,,
611,HKG JFK,15.58333333,78100,130300,10700,176892,210840,7818,7475.166667,351140,22,7,2017,8,3,221540,Long,0.815032645033435,0.760076235932178,129600,123335.34004446,-4.83384255828729,,,,
612,HKG JFK,14.95,78300,125500,7100,177354,215596,7343,7103.8,347496,16,6,2017,8,3,222696,Long,0.807354030253751,0.744139202005104,124800,114085.408125303,-8.58541015600742,,,,
613,HKG JFK,14.93333333,77800,119400,9000,176464,204273,7337,7083.133333,331873,17,6,2017,8,3,213273,Long,0.805903686293807,0.744360996399349,118600,107678.734121336,-9.20848725013824,,,,
614,HKG JFK,14.81666667,78200,124100,9700,176594,216590,7430,7059.583333,349890,25,6,2017,8,4,226290,Long,0.809548817673975,0.759731531905871,123600,118515.496642176,-4.11367585584426,,,,
615,HKG JFK,14.9,78200,124100,9500,176142,214750,7425,7097.2,347650,22,6,2017,8,4,224250,Long,0.809310658210701,0.754974074241131,123400,116889.669654775,-5.27579444507692,,,,
616,HKG JFK,15.18333333,78200,124600,8000,176167,211957,7425,7090.966667,344157,22,6,2017,8,4,219957,Long,0.793510726373009,0.740885644917396,124200,114868.144021047,-7.5135716416691,,,,
617,HKG JFK,14.95,78000,124600,9000,176700,215703,7401,7176.75,348503,15,6,2017,8,5,224703,Long,0.815644871283483,0.750016918703497,123800,117068.865356569,-5.4371039123027,,,,
618,HKG JFK,16.28333333,78000,134100,7600,176840,210065,8127,7687.35,350965,27,9,2017,8,5,217665,Long,0.80213566355053,0.756151460223062,133300,126696.727993352,-4.9536924280934,,,,
619,HKG JFK,16.05,78000,133600,7700,177057,209843,8127,7709.7,350743,26,9,2017,8,5,217543,Long,0.816163045528595,0.767144316185567,133200,126744.327620441,-4.84660088555462,,,,
620,HKG JFK,15.05,78300,125500,9800,177303,216578,7427,7156.1,351078,18,6,2017,8,6,226378,Long,0.807894004693834,0.747650748869821,124700,118485.733780139,-4.98337307125981,,,,
621,HKG JFK,16.2,78000,134000,6500,177142,210534,8127,7705.8,350534,26,9,2017,8,6,217034,Long,0.808196941896024,0.760041128072738,133500,125891.922776687,-5.69893424967246,,,,
622,HKG JFK,16.01666667,78100,132300,9200,176159,207315,8127,7726.583333,348515,25,9,2017,8,6,216515,Long,0.819652636122594,0.768740870273624,132000,126323.858787455,-4.30010697920044,,,,
623,HKG JFK,15.58333333,78200,130500,8200,176467,213235,7667,7464.416667,351235,13,8,2017,8,7,221435,Long,0.813860550637528,0.745395817458686,129800,120004.802888958,-7.54637681898457,,,,
624,HKG JFK,16.16666667,78000,133300,7500,175744,210356,8067,7727.5,350356,21,9,2017,8,7,217856,Long,0.812143951399957,0.755985423298111,132500,125420.640576853,-5.3429127721861,,,,
625,HKG JFK,16.15,78100,131000,10200,177137,204367,7789,7611.35,344967,11,7,2017,8,7,214567,Long,0.800762359758003,0.730686402998289,130400,117560.725380125,-9.84606949376938,,,,
626,HKG JFK,14.56666667,78200,120300,10500,176377,211921,7392,6955,342021,30,7,2017,8,8,222421,Long,0.811243885344233,0.768818144808721,119600,114879.517044862,-3.94689210295784,,,,
627,HKG JFK,15.88333333,78000,131400,9400,176829,210556,7783,7544.75,350956,15,7,2017,8,8,219956,Long,0.807082049136479,0.742381650661264,131000,121065.882821045,-7.58329555645426,,,,
628,HKG JFK,15.83333333,78300,131200,8700,176110,211756,7883,7534.666667,351156,22,7,2017,8,8,220456,Long,0.808548681974324,0.754294637869958,130700,123510.090689073,-5.50107827920947,,,,
629,HKG JFK,15.35,78000,128200,11900,177142,210632,7664,7387.7,350032,18,8,2017,8,9,222532,Long,0.817740214565341,0.756430383700299,127500,121131.88356299,-4.99460112706634,,,,
630,HKG JFK,15.2,78300,126800,10400,175980,212530,7665,7345.8,349330,21,8,2017,8,9,222930,Long,0.821126364075326,0.763994830391354,126400,121862.270252839,-3.58997606579222,,,,
631,HKG JFK,15.25,78300,126400,10700,176549,211349,7664,7328.5,347849,22,8,2017,8,9,222049,Long,0.816506662656038,0.761390582937678,125800,120634.346632132,-4.10624274075335,,,,
632,HKG JFK,15.15,78300,127500,9100,176910,215039,7648,7269.25,351039,25,8,2017,8,10,224139,Long,0.815251218699852,0.764816229400388,126900,121800.762641269,-4.01831155140352,,,,
633,HKG JFK,15.25,78300,128000,8400,177049,215292,7650,7284,350892,24,8,2017,8,10,223692,Long,0.811548684012633,0.759999733751727,127200,121117.017182728,-4.78221919596851,,,,
634,HKG JFK,15.21666667,78100,128400,8500,176191,214765,7652,7286.8,351065,24,8,2017,8,10,223265,Long,0.813639092631145,0.761863702177805,127800,121077.422581616,-5.26023272174058,,,,
635,HKG JFK,15.63333333,78200,130800,9300,176159,210860,8068,7520.833333,350160,35,8,2017,8,11,220160,Long,0.817389135767253,0.78187288148793,130000,127766.311294275,-1.71822208132708,,,,
636,HKG JFK,15.55,78400,130200,9900,176142,211503,8124,7579.75,351003,35,8,2017,8,11,221403,Long,0.828207144753532,0.791519046838032,129600,131624.372484182,1.56201580569575,,,,
637,HKG JFK,15.55,78000,129500,9400,176942,212005,8124,7564.2,350205,36,9,2017,8,11,221405,Long,0.826508062184725,0.791519046838032,128800,131333.767038081,1.96721043329293,,,,
638,HKG JFK,15.81666667,78100,132500,7800,176892,211039,8106,7520.783333,350839,37,9,2017,8,12,218839,Long,0.807909285302898,0.776449985061848,132000,126809.867333391,-3.93191868682493,,,,
639,HKG JFK,15.76666667,78300,131000,10200,176052,209820,8165,7565.866667,350520,38,9,2017,8,12,220020,Long,0.815329735834303,0.784581659227763,130500,129516.67618361,-0.753504840145536,,,,
640,HKG JFK,15.71666667,78100,130100,8500,177057,208028,8165,7552.05,345728,39,9,2017,8,12,216528,Long,0.816429894643848,0.78707767723114,129200,126747.278823553,-1.89839100344161,,,,
641,HKG JFK,15.68333333,78000,130200,8700,176919,212717,8049,7468.716667,351117,37,8,2017,8,13,221417,Long,0.809137064990491,0.777544767465434,129700,127825.645956978,-1.44514575406464,,,,
642,HKG JFK,15.81666667,78000,131400,8400,176919,212143,8110,7493.15,351343,39,9,2017,8,13,220543,Long,0.80494081438702,0.776833133339697,130800,128324.297202816,-1.89273914157762,,,,
643,HKG JFK,15.4,78000,128700,10200,176223,213078,8110,7494,351278,40,9,2017,8,13,223278,Long,0.826813296794948,0.797851345989978,128000,132686.621172062,3.66142279067327,,,,
644,HKG JFK,15.51666667,77900,130300,7900,177142,213827,8087,7481.85,351227,39,9,2017,8,14,221727,Long,0.819266224348835,0.789606766027092,129500,129717.342427027,0.167831989981937,,,,
645,HKG JFK,15.83333333,77900,131700,6900,176902,213170,8087,7453.666667,350970,40,8,2017,8,14,220070,Long,0.799856533258508,0.773814631035691,130900,128039.225164251,-2.18546587910557,,,,
646,HKG JFK,15.53333333,77900,129800,8600,175980,213315,8087,7450.133333,351215,41,8,2017,8,14,221915,Long,0.814917919629128,0.788759548805682,129300,129388.78657717,0.068667113046872,,,,
647,HKG JFK,15.53333333,77800,129600,8700,176464,213235,8076,7454.666667,351235,40,7,2017,8,15,221935,Long,0.815413789219766,0.787686671961752,129300,129214.357357303,-0.066235609200749,,,,
648,HKG JFK,15.63333333,77800,130000,8300,176979,213310,8057,7447.3,351110,39,7,2017,8,15,221610,Long,0.809397288972139,0.780806867395669,129500,128277.205911601,-0.944242539304374,,,,
649,HKG JFK,15.53333333,77800,129100,9000,177018,213753,8057,7451.2,351353,39,7,2017,8,15,222753,Long,0.815034594826282,0.785833521049509,128600,129455.053026467,0.66489348869887,,,,
650,HKG JFK,15.43333333,78400,129300,9500,176973,213010,8081,7401.933333,351110,44,8,2017,8,16,222510,Long,0.814891743311415,0.793281304442944,128600,129759.532876059,0.901658535037764,,,,
651,HKG JFK,15.5,78500,130400,8400,176594,213261,8150,7483.5,351161,43,8,2017,8,16,221661,Long,0.820328026043208,0.796613678335803,129500,131181.191049747,1.29821702683159,,,,
652,HKG JFK,15.53333333,78500,130500,8800,176919,212539,8150,7497.6,351139,42,8,2017,8,16,221339,Long,0.820109965935288,0.794904207093645,129800,130875.169012048,0.828327436092402,,,,
653,HKG JFK,14.71666667,78400,122800,9300,177137,217444,7255,6990.1,349044,18,4,2017,8,17,226744,Long,0.807027659893192,0.746878249493292,122300,115172.730183702,-5.82769404439745,,,,
654,HKG JFK,15.6,78400,130000,8700,176142,213317,8074,7496.8,351217,37,8,2017,8,17,222017,Long,0.816518089861209,0.784126254543737,129200,129351.472230782,0.117238568716882,,,,
655,HKG JFK,15.93333333,78500,131900,5600,175744,214329,8074,7468.533333,351129,38,8,2017,8,17,219929,Long,0.79642184962928,0.767721939755734,131200,128047.546717381,-2.40278451419164,,,,
656,HKG JFK,15.65,78700,130700,7400,176700,213888,8085,7443.35,351188,41,8,2017,8,18,221288,Long,0.80810646891579,0.78268593766908,129900,128471.687447191,-1.09954776967558,,,,
657,HKG JFK,15.53333333,78400,129500,8800,176902,210437,8085,7417.066667,347937,43,7,2017,8,18,219237,Long,0.811300988495483,0.788564480288604,128700,126861.697738677,-1.42836228540999,,,,
658,HKG JFK,15.63333333,78300,130000,7400,176110,209511,8085,7412.766667,346311,43,7,2017,8,18,216911,Long,0.805644091656616,0.783520357812335,129400,124973.15605635,-3.42105405228009,,,,
659,HKG JFK,15.5,78300,128500,8400,177142,212453,8173,7475.5,348753,45,7,2017,8,19,220853,Long,0.819451080201243,0.798861790556873,127900,130872.811995738,2.32432525077215,,,,
660,HKG JFK,15.66666667,78300,130800,8700,176467,212447,8173,7499.333333,351247,43,7,2017,8,19,221147,Long,0.813318289875824,0.790363260701935,130100,130469.408557458,0.283942011881977,,,,
661,HKG JFK,15.65,78200,130100,8600,176979,212845,8173,7484.4,351045,44,7,2017,8,19,221445,Long,0.81256316792215,0.791204968283165,129600,130665.256012298,0.821956799612478,,,,
662,HKG JFK,15.35,78000,128100,8500,176491,214090,7889,7367.1,350190,34,7,2017,8,20,222590,Long,0.815460012551176,0.778637695330331,127600,125727.163868803,-1.46773991473093,,,,
663,HKG JFK,16.08333333,78000,133400,6400,176902,211295,8137,7525.833333,350495,38,6,2017,8,20,217695,Long,0.79504739286723,0.766496368838746,132800,127688.7301629,-3.84884776890084,,,,
